num_cols,cat_cols,temporal_cols,avg_cardinality,corr_strength,pct_nulls,numeric_cardinality_mean,contains_geo,hierarchical_cat,numeric_ratio,chart_type
4,0,2,1.9570115962236734,0.3524237711858373,0.04898426459394214,202.25960117376587,0,0,0.6505825726420711,Area
3,0,1,1.4310593786904082,0.8147192494862994,0.24471893141466328,157.96476123629668,0,0,0.7335521058175367,Line
1,2,0,22.617880319387826,0.7295770281187163,0.27939185154651497,13.513615382796393,0,0,0.29778582546944077,Heatmap
2,0,1,0.7954026456653244,0.5779247019946595,0.05593748065747825,0.0,0,0,0.6739827080926019,Area
1,1,0,2.0,0.005588842759759349,0.30484097459341847,8.754163059261451,0,0,0.5,Pie
1,0,1,4.053988791851909,0.6249210693361357,0.1377386289911263,177.9392531971716,1,0,0.49630771028059967,Line
1,1,0,4.91329362665471,0.12162063041196525,0.11945933352315347,8.663552987883646,0,0,0.5,Pie
1,3,0,12.965462770831255,0.553568214745824,0.0,34.820753800431085,0,0,0.23535938786707603,Heatmap
2,0,1,0.4618404553070526,0.8602448072588587,0.1409577730235374,288.5298172229659,0,0,0.6624459203012566,Area
4,0,2,0.8056002017085794,0.4524632124092625,0.1229300030714296,80.58720914718099,0,0,0.6418416950178293,Area
1,2,0,29.449890010905712,0.5315291384940227,0.15146695465160676,36.449157785433584,0,0,0.36081799108951,Heatmap
3,0,1,2.2020747478909537,0.5564972632098214,0.20010707799799557,58.279201545435456,0,0,0.7148005190631154,Area
1,1,1,4.944888072854949,0.8125677464540534,0.11272825183629619,45.76720224372234,0,0,0.314945454472276,Line
4,0,2,0.6850402550123622,0.644625719278344,0.07510052901924005,256.87136100006126,0,0,0.6510860580730439,Area
2,3,0,21.840589810464376,0.1389762153982997,0.20623054329572976,34.9262666770014,0,0,0.42379679444667695,Bar
1,1,0,12.176740709026992,0.4240920584385469,0.12492989020872197,23.140107044588877,0,1,0.5144361675343999,TreeMap
1,1,0,14.838336366616339,0.0852110211267268,0.07712338540808598,68.22966232535731,0,0,0.48666707075946364,Bar
1,0,0,0.0,0.0011841771206141348,0.010698418247015354,484.83254718053064,0,0,1.0,Histograma
4,0,0,0.0,0.9296400050555853,0.11096348368927934,192.0003416436298,0,0,1.0,Scatter
1,0,0,0.0,0.24791434533327206,0.10623942407676887,465.82938598104613,0,0,1.0,Histograma
1,1,0,3.133578636930238,0.25841176369158536,0.08565789196695353,25.479036497875043,0,0,0.5,Pie
2,2,0,8.524282560375369,1.0,0.14458350638030593,20.268750901404992,0,0,0.5003633434344025,Heatmap
2,1,0,5.0716818009211355,0.09429934765599585,0.2510165590415341,15.50604751330799,0,1,0.6419999754298342,Bar
1,1,0,10.120985410196715,0.27849372540734996,0.2569424758287884,78.75951719632153,0,0,0.5005142200391961,Bar
3,0,0,0.0,0.43394473081483603,0.19964373844807795,105.06984773243023,0,0,1.0,Scatter
2,2,1,39.59972870192784,0.024878731866418043,0.0977850191762866,31.499097192878313,0,0,0.44394876002227135,Table
2,1,0,7.806547710853907,0.22155485283940032,0.17301632545627682,72.04955712548943,0,0,0.7172087832729018,Bar
2,2,0,16.601153597918263,0.6692758333735489,0.18268125040673275,8.851706314741385,0,0,0.5625162994740509,Heatmap
2,2,0,11.729711976073178,0.4342382443180901,0.2887676442230482,70.34684984101334,0,1,0.4722205392272495,Bar
4,0,2,1.1567204373144868,0.6430569826844628,0.059511139241173856,171.05323306808927,0,0,0.6868587596300343,Area
3,1,2,3.755365700100797,0.46870820619025544,0.20712932781491616,88.58205696735081,0,0,0.4838002351724278,Line
1,3,1,16.430735684998744,0.21831283269976814,0.027381837748770774,1.83244597755204,0,0,0.1903191166656828,Table
4,0,1,0.8486956337402131,0.6981043393130042,0.08677518402614667,291.29392097336637,0,0,0.7887585896024161,Area
3,0,1,0.0,0.6553320520499435,0.14942149744514996,136.7457159777008,0,0,0.7446707556630545,Area
0,3,0,14.181361083179631,0.11534480260803953,0.28434124867192606,22.811782191192997,0,0,0.00026011075386154597,Table
3,0,2,1.5804799802897374,0.5059784259861844,0.08571096774306902,141.26773875775308,0,0,0.5526135276255071,Line
2,0,0,0.0,0.8918989209940584,0.0463963258381522,20.03297621021278,0,0,1.0,Scatter
1,0,2,2.9591639368623635,0.5200894222967734,0.16434113004120854,147.94553062828751,0,0,0.3310867383975995,Line
0,4,1,12.830707333620794,0.2342087868758953,0.057061123650336526,12.9679021737998,1,0,0.02763787274798223,Table
3,2,0,2.0,0.5411525267869024,0.22916824439519393,33.87916611249292,0,0,0.624742282396439,Bar
2,2,0,11.474332540431075,0.299618322564161,0.24326023445523487,79.41053671514985,0,0,0.5223882351704536,Bar
0,3,0,30.15728949345393,0.2585186295859649,0.3983290834640031,16.149116104811174,0,0,0.03743388342652523,Table
1,1,0,3.940752063590061,0.032127376272330525,0.20565507026658514,31.81385540607402,0,0,0.5,Pie
4,0,2,1.7096711884751814,0.47226428886407434,0.02022073773294433,316.08072654090574,0,0,0.6612714518766272,Area
1,1,0,3.641016061126243,0.1239862826856353,0.06845292345907732,21.53478135866744,0,0,0.5,Pie
3,1,0,2.4437523162788164,0.08871526926219693,0.12093873248210868,77.38235441390465,0,0,0.7667631310421328,Bar
3,0,1,2.5504297597859775,0.7091025952523388,0.10376465205685471,68.20400378339713,0,0,0.6945274900028657,Line
2,0,1,0.0,0.7752237143290363,0.0,74.63895001045879,0,0,0.6907365381085547,Area
3,2,0,3.1917324234595665,0.23162376796254602,0.2120220602385831,5.274540778171098,0,0,0.6497859779927568,Bar
1,2,0,4.956613425631029,0.4175237697049461,0.050085116318793074,15.637061886738191,0,1,0.3174042601160105,TreeMap
1,0,0,0.0,0.13598714285362595,0.0,3.348195745211734,0,0,1.0,KPI
2,1,1,1.5570352537429915,0.305430423678451,0.03616345396266202,107.86146134853684,1,0,0.5339201018865063,Line
1,0,0,0.0,0.37141481239844554,0.008375944581932034,204.49724872939146,0,0,1.0,Histograma
2,0,0,0.0,0.7970865650309457,0.08716472025728306,265.72424278361046,0,0,1.0,Scatter
1,1,0,2.932801876855199,0.2785861609528152,0.07995231825074833,3.0154892250958047,0,0,0.5,Pie
1,1,0,3.8492421544337674,0.074576198340239,0.13791470289013447,5.050885055150854,0,0,0.5,Pie
1,0,0,0.0,0.16651511712733366,0.0024214845611071406,8.654829301322266,0,0,1.0,KPI
1,1,0,5.981505854649673,0.12110973286783337,0.0,17.709445308500122,0,0,0.5,Pie
1,1,0,3.9995827531964006,0.4738501066053615,0.07616544784248108,6.190231173557896,0,1,0.5534577759309507,Bar
1,1,0,2.57010616810075,0.34196147593045323,0.18630148254661774,29.428339081870185,0,0,0.5,Pie
3,0,0,0.0,0.9701700733215178,0.17708302767201878,208.04342890990947,0,0,1.0,Scatter
1,1,0,10.609581266673366,0.25792420877227185,0.13661890599440807,73.46396751845346,0,0,0.504101349118836,Bar
1,2,0,13.842586194807401,0.8264177279037932,0.2881714534723413,4.03244109393899,0,1,0.31951463812813863,Heatmap
2,0,0,0.0,1.0,0.1676976315752933,44.83508142181702,0,0,1.0,Scatter
1,2,0,9.20727149249525,0.32881876252162606,0.036542952492860124,36.030699196022425,0,1,0.33488696081062597,TreeMap
3,0,0,0.0,0.81234129383146,0.05447298974900533,165.56559835858837,0,0,1.0,Scatter
1,1,0,16.171282887641517,0.3741134731910167,0.13716084185243405,78.03965820089152,0,0,0.5350141210283469,Bar
3,0,2,2.2895785886139066,0.6349059291191946,0.23277676678705622,155.511287953661,0,0,0.5822752833866113,Area
1,0,0,0.0,0.0,0.08584073892463992,48.8199533774272,0,0,1.0,Histograma
1,1,0,4.964435061276995,0.06145059390639125,0.10812283217919388,28.79370917857708,0,0,0.5,Pie
1,2,0,4.0,0.7467648363629898,0.07614480167578738,0.0,0,0,0.32229905818188387,Heatmap
1,0,1,4.794709996431332,0.42116511475455987,0.2421014104319222,182.5728695172334,0,0,0.5027503541575504,Line
1,2,0,9.4420426494121,0.5868912211561652,0.04851248554313296,57.23248045166869,0,0,0.34090834968170225,Heatmap
1,3,0,13.953212649934361,0.6228205790394928,0.041369223771667185,12.744714227469085,1,0,0.2954247886164594,Heatmap
1,4,1,32.73052812746024,0.21055901918891137,0.0794634306271343,0.0,0,0,0.15669994010391963,Table
4,0,2,2.0154790706991417,0.5673626414144289,0.08194857943023046,151.00308089148083,0,0,0.6739845449512664,Area
2,3,0,14.862350892719569,0.6792422889680731,0.023182550989835772,54.13584412009201,1,0,0.351791787484812,Heatmap
4,0,2,3.5632174735840785,0.6356000063365218,0.07643540119024904,151.78441538103775,0,0,0.689835288956777,Area
1,0,1,4.632881678807361,0.46454112088466126,0.1160454865688049,111.57988322806503,0,0,0.4793766650766347,Line
1,0,0,0.0,0.16082276040097376,0.1936173517328204,4.10204081129444,0,0,1.0,KPI
2,1,0,15.659968184354067,0.05040639119166684,0.10435945181380495,5.181347234103695,0,0,0.5758949196101891,Bar
1,1,0,5.68506228162585,0.32387269047816614,0.0,20.13507400282014,0,0,0.5,Pie
1,2,0,9.317894508859887,0.47231171207741673,0.17131823469822646,67.86084883627083,0,0,0.27878399384583014,Bar
3,0,2,4.4567305065054965,0.8327154249123454,0.19324385874465333,36.941918750925865,0,0,0.6223085848789728,Line
2,2,0,18.89537487268472,0.8084069534716343,0.0,60.67452361704978,0,0,0.5164667298235328,Heatmap
1,0,0,0.0,0.12350377566626056,0.09975032696239536,178.80068550296133,0,0,1.0,Histograma
2,3,0,16.017662530335755,0.07303852284331838,0.3396111135280352,17.690926435117866,0,1,0.41801947256885597,Bar
2,0,0,0.0,0.3267450054013984,0.10122576770833716,91.1236466214433,0,0,1.0,Scatter
2,3,0,18.689747366396443,0.536817365030449,0.28215210972886523,35.60861274312471,1,0,0.4342428531182793,Heatmap
2,1,1,0.32094138209760636,0.20083347493513615,0.09218368072496977,100.29261557367931,0,0,0.49543364876528745,Line
2,3,0,36.38950541641321,0.30679853181783284,0.28223860864063066,3.117697706382575,0,0,0.37191013835754244,Table
3,2,0,15.718024205111163,0.35885130570736495,0.31816867375964375,26.668967425940934,0,0,0.5722040066652855,Bar
1,0,0,0.0,0.22433259494168323,0.11107157100126122,162.8294042016579,0,0,1.0,Histograma
1,0,0,0.0,0.12505046061437958,0.010674350882596911,5.6236612457032855,0,0,1.0,KPI
3,0,1,2.087106586561173,0.6588038399819951,0.17366147030846651,51.524418900895185,0,0,0.7062741836174643,Line
3,0,0,0.0,0.7624724584065623,0.11266322139135036,146.74066576301865,0,0,1.0,Scatter
2,2,0,18.34562138126115,0.15453731284488648,0.025011472979081108,68.30137856080357,0,1,0.49995599319383577,Bar
1,1,0,13.806050208993137,0.17548927740950468,0.0,26.281712114983904,0,0,0.42870484067545644,TreeMap
1,2,0,11.66395019024616,0.3322398764672837,0.0,40.46571462724549,0,1,0.3440242199671314,TreeMap
1,2,0,13.475135998350446,0.09331332765585179,0.13579194849953485,29.44775219167381,0,1,0.36318631626997855,TreeMap
2,4,1,35.401287105725565,0.1317714658236774,0.13832051951972651,15.83472221693219,0,0,0.32954480509958095,Table
3,1,0,9.751000277020285,0.5547267096135606,0.2042357935878022,9.383275954827322,0,0,0.8012867162426319,Bar
1,0,0,0.0,0.15390032796667583,0.12247666820047749,363.8201831010623,0,0,1.0,Histograma
1,0,0,0.0,0.18818768122910978,0.0,68.00648626096535,0,0,1.0,Histograma
1,3,1,19.42554275952929,0.2566849837565827,0.1698912409959974,27.473145467981013,0,0,0.19869417011978335,Table
2,4,1,8.0,0.17809865385387716,0.1346008459407915,20.805509537075487,1,0,0.27307179675707016,Table
3,1,0,6.586059990431096,0.17489659425217519,0.3267298810198789,29.89546951754369,0,1,0.8223100346635023,Bar
2,3,0,4.454966973682755,0.5905162888026575,0.14718295148664068,17.61001611769266,0,0,0.4310762276419574,Bar
3,3,0,17.18510687309477,0.2670813365773626,0.026167548758014355,30.215856283703754,0,0,0.5485174341595399,Bar
1,1,0,4.34452558633338,0.3014639211756954,0.0,10.722117339366891,0,0,0.5,Pie
1,2,0,13.879815504489738,0.3585059497821623,0.28268207729953043,24.438659026966736,0,0,0.3803795267452483,Bar
3,1,0,2.0,0.15715697334409753,0.12662542938407298,7.644266128217206,0,0,0.7485596294474481,Bar
3,1,2,3.0897450711494194,0.4084137390639178,0.12896258787641127,150.62610903431622,0,0,0.4855667063923074,Line
2,0,2,0.9136311877605825,0.3846363271898249,0.11112265890348347,167.98900544187163,0,0,0.531586957693509,Area
2,2,0,6.853617430075158,0.6125107196336065,0.1376735654122535,45.398111103848365,0,0,0.49167535030784615,Heatmap
1,3,0,22.748646583093468,0.746751938281031,0.1818336148987309,14.41475054896807,0,0,0.22568705439047823,Heatmap
2,2,1,14.923520295776335,0.23424429457123497,0.1595799320218061,5.110377287344663,0,1,0.4040757750209904,Table
1,1,0,9.14906679722071,0.107923365965895,0.0,32.878386918204185,0,1,0.5025698959635797,TreeMap
1,0,0,0.0,0.19946703604806704,0.06367019386474065,3.458824120697088,0,0,1.0,KPI
3,2,0,9.048881283335032,0.38744838801236775,0.29774480786364965,43.556291250403056,0,0,0.6029702886810703,Bar
1,0,0,0.0,0.25031622232996664,0.12750384901827194,426.0574967261192,0,0,1.0,Histograma
1,1,2,3.26927168382693,0.38706370170243687,0.07272211476753246,153.38100314671905,0,0,0.2705685002206379,Line
1,1,1,3.57497966123624,0.7432445315688977,0.1515473789137588,29.888493171495995,0,0,0.3388883119963537,Line
4,0,1,1.2393686755392013,0.8359456424150212,0.24699517735907373,64.3843063777811,0,0,0.7760568655541801,Area
1,0,2,2.0727485561031265,0.46416520206527917,0.08455091438808368,35.580108034563594,0,0,0.32222076144905565,Line
1,0,1,0.6670264999573288,0.5199522349523604,0.08348765142914104,204.22930987029233,0,0,0.49586964006919754,Line
4,0,2,1.6860220684420468,0.42109261886737726,0.13188550718540423,130.92507321550616,0,0,0.6915351606541545,Area
3,3,0,10.27107198186802,0.2917316701499442,0.13127031641230705,52.01209692984543,0,0,0.49716637557025467,Bar
2,3,0,2.916677310834749,0.47461739665319425,0.025650656196710565,50.08772045136066,0,0,0.44776645407277166,Bar
3,0,0,0.0,0.7610434045396957,0.0,194.53844257897944,0,0,1.0,Scatter
3,1,0,14.652476874488679,0.5250068807649478,0.03075376625565083,6.284759051262135,0,0,0.7185832215546458,Bar
3,2,0,15.58701993691874,0.24859551673278307,0.055363436583899944,71.61362907995361,0,0,0.6028448057919112,Bar
1,2,0,23.380562240972637,0.9423060797923246,0.10777878524351975,47.65007308568913,0,0,0.3598170815960501,Heatmap
1,4,1,38.32363378128083,0.0712053503278111,0.15801700539498778,6.499250880676652,1,0,0.1663258801471276,Table
1,1,0,7.758946611084562,0.2432439148551948,0.04398944917761686,70.5175938177702,0,0,0.47207670364907706,Bar
1,0,0,0.0,0.0,0.010255572821018433,1.0,0,0,1.0,KPI
2,2,0,15.058168753292284,0.8811740961327885,0.09993349556758493,4.815518732294938,0,0,0.5345513919480434,Heatmap
3,3,0,20.670725158180296,0.5304162587782671,0.014883044023797837,1.805696079019829,0,0,0.5121739626146429,Bar
1,0,0,0.0,0.08499472873166561,0.002586437659201319,355.8321000197755,0,0,1.0,Histograma
2,0,0,0.0,0.733880153277666,0.0903609733727354,240.32137363906492,0,0,1.0,Scatter
1,0,0,0.0,0.08973663617514535,0.0005793660581370173,386.3605651474503,0,0,1.0,Histograma
3,1,0,2.8159482550099906,0.34291714760427316,0.07809754264535365,43.8610036316842,0,0,0.7800002111351095,Bar
3,1,1,2.4557215176998057,0.19665569047593986,0.0,65.49909459670124,0,0,0.5636998680822088,Line
1,1,0,2.3065118142319596,0.5765931522278585,0.0724189416175948,49.95273135451336,0,0,0.4843538406564085,Bar
1,0,0,0.0,0.18064960754130827,0.02920375504970343,459.92006577339606,0,0,1.0,Histograma
2,0,2,0.5897627789453053,0.7938751229508046,0.04961231343713142,4.423652184318744,0,0,0.47089512571030184,Line
2,0,2,0.9485648501332845,0.7282138703186387,0.13730824211124035,37.86798375592759,0,0,0.5104425820846746,Area
3,1,0,8.442660716667898,0.09166379155978915,0.1743430624151033,70.24451857585791,0,0,0.7708613144358194,Bar
2,0,2,0.0,0.18050929285247422,0.16748426995671625,189.95009591892187,0,0,0.5042430787647247,Line
1,1,0,7.69821742144862,0.14988892115675084,0.07222764069860109,29.731035563790847,0,1,0.48655497623249055,TreeMap
1,0,0,0.0,0.13646544921860906,0.12526498086774684,4.933826551861863,0,0,1.0,KPI
1,3,0,15.423333449588199,0.5874849376029326,0.11788753080765789,43.08444703634111,0,0,0.1918526512749159,Heatmap
1,0,0,0.0,0.045982263140015876,0.024518028900003187,4.534766522432577,0,0,1.0,KPI
1,1,1,2.212768392882613,0.650286270752138,0.0979925090506863,172.07399915416005,0,0,0.31828675652454397,Line
1,1,0,2.181659551909477,0.20546351975730148,0.0,7.357059994949274,0,0,0.5,Pie
3,3,0,10.21586694565177,0.08791723040935163,0.17606606188562818,62.156270998893646,0,0,0.558289955539709,Bar
1,1,0,8.786098092538623,0.20275496733378567,0.19070400245727862,3.893134392640002,0,1,0.46952532080065007,TreeMap
1,2,0,22.566545196933852,0.633928636982976,0.06366452470933542,42.722873044457366,0,0,0.2902706202500485,Heatmap
1,0,0,0.0,0.29248220431976496,0.0916277319728151,300.29936046105945,0,0,1.0,Histograma
0,3,0,25.108285622065182,0.007617314960048922,0.42060270257485866,8.257258477658144,0,0,0.0,Table
3,1,0,12.294969381418948,0.08599657162561865,0.25822513658285,32.94654992818422,0,0,0.7705724710582399,Bar
2,0,2,1.653399413224254,0.7325100193382037,0.0053827110751428105,50.71267625988929,0,0,0.4644170268554625,Area
2,0,2,2.7715005114781164,0.8201640899243411,0.255800183951123,246.23143391260547,0,0,0.4782504481374502,Area
2,0,1,0.36509143217223683,0.5631551508845484,0.13698089050358056,198.63283288193068,0,0,0.6476468854042722,Area
2,1,2,4.681955871361734,0.7992604136614939,0.23276532130043823,25.991212563323597,0,0,0.38224721932746897,Line
3,0,1,0.0,0.8340234927162907,0.2586140543439451,175.56451787874624,0,0,0.7554981962171986,Area
3,0,2,2.21647005973436,0.4521270103136653,0.0271379291262071,55.201444527582055,0,0,0.6143958843237638,Line
1,3,0,21.411051424530086,1.0,0.20986753783207418,49.90047261438902,0,0,0.23112583190150612,Heatmap
2,2,0,5.367887259420861,0.5828913691182013,0.1825040281077075,46.60007242865331,0,0,0.5153845592573205,Heatmap
2,3,0,5.443651431444268,0.48318424970121726,0.18070099120555827,53.30336456501125,0,0,0.42088014359944603,Bar
3,2,0,11.958455939591156,0.18803230769177628,0.08735686017387519,37.19271728156313,0,0,0.6097389798747925,Bar
3,2,0,18.057291674849182,0.3772321678762337,0.16476113332564493,15.697439229001407,0,0,0.5768740148371386,Bar
1,0,1,4.279941130827262,0.7089456231277815,0.1021344454929504,17.843774344236003,0,0,0.4956659744149288,Line
1,3,0,8.55780242859527,0.5985993300318927,0.18206846382958009,29.900978228474315,0,0,0.24236138148482556,Heatmap
1,1,0,2.574835416080711,0.0,0.05969908994340649,20.260173888263644,0,0,0.5,Pie
1,0,0,0.0,0.013525959225585416,0.12328505855763824,2.0634940619540942,0,0,1.0,KPI
2,0,1,3.3521376754943946,0.5485476914126962,0.09553053483558349,184.60844385141291,0,0,0.7183104335596457,Line
2,0,0,0.0,0.7421112339197788,0.07195972554113583,69.71006300825493,0,0,1.0,Scatter
1,1,0,8.654137389222488,0.2876729359981588,0.015898452284795028,22.63690527810595,0,1,0.5254478329265514,TreeMap
1,1,0,5.031838805445564,0.1638594923574736,0.07243386396347791,11.36946608626618,0,0,0.5,Pie
1,1,0,5.579567488212265,0.028289803687612247,0.17409025265238764,34.64255152327858,0,0,0.5,Pie
0,3,1,37.844423229363635,0.30868825523880056,0.08656350283799737,29.978248078499064,0,0,0.0,Table
2,3,0,3.890315331362854,0.1130777922565114,0.058463111278584376,78.06300389548008,0,0,0.40511016312420367,Bar
1,3,0,9.845544251050482,0.23579721392788439,0.11291171704522474,27.55090288890679,0,0,0.2653419698852312,Bar
1,0,0,0.0,0.26366081974261146,0.12033090596264671,228.97157907324575,0,0,1.0,Histograma
3,0,0,0.0,0.6926162992243244,0.058037742012696764,181.17282832030492,0,0,1.0,Scatter
1,1,0,2.448305188045989,0.2945514904880994,0.07206399685574348,24.630648084864006,0,0,0.5,Pie
1,1,1,3.0846479025555773,0.35015114901475414,0.2593645656515793,71.21869960359508,0,0,0.2777181747609877,Line
1,0,0,0.0,0.06470593166287747,0.1520595471633595,241.66281943937082,0,0,1.0,Histograma
2,0,0,0.0,0.6865431533948618,0.0028367910931357495,284.71220009002974,0,0,1.0,Scatter
1,1,0,3.368357066757325,0.23902572415491724,0.03196253981618406,13.38668700382031,0,0,0.5,Pie
2,1,0,19.370051689156643,0.43670304587124786,0.2749238049392574,24.843936293493286,0,0,0.6569469355407315,Bar
1,0,0,0.0,0.10830285595831857,0.11156038332378734,460.8175606636448,0,0,1.0,Histograma
3,1,2,3.465303070427578,0.6015452900086584,0.10008996313575687,109.05576542002468,0,0,0.5128382841271518,Line
2,2,1,46.001196098624355,0.23315198105397822,0.3457536451232269,26.99955986208106,0,0,0.42325553500702645,Table
3,0,0,0.0,0.9426068790368919,0.09232678987328022,201.3238053047491,0,0,1.0,Scatter
1,0,0,0.0,0.11606946439908084,0.1040844422182782,122.74494246202454,0,0,1.0,Histograma
1,0,0,0.0,0.13613551940641216,0.05450737224825916,241.57359314746355,0,0,1.0,Histograma
3,3,0,13.141989430849897,0.3216886445550605,0.18323164872120312,59.629597633168196,0,0,0.44874800321139957,Bar
2,0,2,1.0120717978402434,0.7173665904862317,0.1456669954234458,337.2390343929133,0,0,0.4950929124823931,Area
2,0,1,1.4636607119418925,0.5375682417351797,0.15848453464903794,83.45745667751541,0,0,0.6523301497683887,Area
1,1,0,14.898416644008794,0.6182436961126303,0.024582662520817967,75.85575219408355,0,0,0.46059494152012204,Bar
1,2,0,7.887228558028923,0.3601131859270324,0.18265043474521098,27.9274894586328,0,1,0.29853924110491986,TreeMap
1,1,0,4.618867859997241,0.2561522910750899,0.0,11.704825642197118,0,0,0.5,Pie
3,1,2,1.9757277224659824,0.5695662143898164,0.13296350327176987,69.07540638930374,0,0,0.5358914729045958,Line
1,0,0,0.0,0.1349750319092694,0.09689295061081887,1.0983754129282313,0,0,1.0,KPI
1,0,1,1.1745603675356984,0.4486522593253779,0.05939996714563105,180.50894382073153,1,0,0.4915869971305748,Line
1,1,0,7.20243490433094,0.18125330391708383,0.022310759533363186,8.187109041919253,0,0,0.5,Pie
3,0,1,0.9498018568200682,0.9796865947524859,0.052944871621957185,155.47934977264728,0,0,0.7272035551045763,Area
4,0,2,0.8635846439563359,0.6499309022789663,0.17149289505091408,253.13290780243943,0,0,0.6960519916099349,Area
2,3,0,7.680224237160624,0.30231757602830617,0.14937543449803112,16.0835122178637,0,0,0.386617918646235,Bar
1,2,0,5.560795342464678,0.06696668243694415,0.14008762802365204,22.676520522457285,0,1,0.3476895755189688,TreeMap
1,1,0,4.2268049003322234,0.2697033357550569,0.063458954389779,19.145769953989124,0,0,0.5,Pie
1,0,0,0.0,0.0,0.0006520887691388241,301.54325945404565,0,0,1.0,Histograma
1,3,0,35.67874041501989,0.0680539409460548,0.21546404418511017,26.950130102051382,1,0,0.22892678425956017,Table
4,0,1,0.0,0.32913245323150087,0.02810635981649723,212.04287511588714,0,0,0.8457186509399958,Area
1,1,0,3.544637827786284,0.0,0.11854035973756905,0.0,0,0,0.5,Pie
2,1,2,0.0,0.8442512733533981,0.16942582416816795,177.11166305668863,0,0,0.4051108819578197,Line
2,0,0,0.0,0.7865654990367784,0.14008407882910504,141.63357295870128,0,0,1.0,Scatter
1,1,1,0.0,0.19709090225465095,0.028979374924801182,58.27361051879955,1,0,0.338225568407318,Line
1,2,0,5.991839238519566,0.05583908177294292,0.16144354566911667,38.99479544657973,0,1,0.351159960370142,TreeMap
2,3,0,5.777322360480067,0.7776280144504983,0.09901145760991581,25.742799326264176,1,0,0.379921172549101,Heatmap
2,4,0,24.249060138464824,0.0878731488298472,0.25516196665275737,8.305516495406852,0,0,0.33652634994857533,Table
3,0,0,0.0,0.5552785752290961,0.07518091838206427,93.24377601333275,0,0,1.0,Scatter
1,1,0,17.360508008605475,0.5463763238776382,0.1821385366127929,25.80757958940786,0,0,0.5558968049567673,Bar
2,1,1,4.343492600531073,0.6260019787833901,0.0554178211742402,160.5087677612487,0,0,0.5354825734816104,Line
3,0,1,3.705166685866569,0.8548733355417584,0.16380975519412955,44.20111440251432,0,0,0.7575847193167341,Area
1,1,0,12.600448564507142,0.1676518698751128,0.22935995823832617,28.67116056214045,0,1,0.4899783587817238,TreeMap
1,2,0,11.05836609645971,0.12187147300967771,0.21383484398890418,40.10073116037639,0,1,0.24838187098012846,TreeMap
4,0,0,0.0,0.34245747614720445,0.08460195104314513,59.729086481985846,0,0,1.0,Scatter
1,2,0,7.099243262425883,0.4205176713884208,0.0,8.397557383159018,0,1,0.32626029639757925,TreeMap
3,0,0,0.0,0.8843505439933208,0.08627395984061238,11.596620081414933,0,0,1.0,Scatter
1,2,0,15.316724864473702,0.6185158877772543,0.13080588543907745,41.68772445254261,0,1,0.352958661639377,Heatmap
2,1,1,1.0364714721831674,0.8626310981476026,0.14576497513500514,63.45042364737946,0,0,0.5408593141942473,Line
1,1,0,4.440153132159065,0.4672281204668407,0.18744742145852838,52.61511012406161,0,0,0.48979647922059777,Bar
2,3,0,14.417381697146864,0.8664357015888416,0.06818694058611093,46.48582821582458,1,0,0.3774287362269178,Heatmap
2,1,0,11.042551860908176,0.14852038742316623,0.32492846690777677,0.0,0,0,0.6603293682783282,Bar
1,0,0,0.0,0.061597722276883135,0.0350152659500752,9.037884638159918,0,0,1.0,KPI
1,3,0,9.712376271501801,0.030955092096334687,0.2260084588079528,46.54169559209432,0,0,0.21667673731243417,Bar
3,1,1,3.933551073188481,0.36206344381689337,0.26011727367769,196.4180580776731,1,0,0.6092173135450961,Line
1,1,0,6.247810370714776,0.11690628424374548,0.009195439904421912,25.20293970919819,0,0,0.5,Pie
1,2,0,2.9496416111116486,0.31167209266119544,0.27655088713080994,47.17046540398866,0,0,0.33589447478141093,Bar
1,1,0,10.904629793126203,0.3887164087641267,0.0047915164989813935,23.364485459966186,0,0,0.484858763961207,TreeMap
2,0,1,1.9106106944415582,0.5295515738106723,0.11088568296624089,77.51295577604651,0,0,0.682244478426706,Line
1,0,0,0.0,0.11881145129059915,0.05685471389008658,484.6841315980581,0,0,1.0,Histograma
2,0,0,0.0,0.7833011066839047,0.15570348863447644,72.18491012482431,0,0,1.0,Scatter
2,3,0,14.496045243586229,0.4063971772543858,0.12699729645257055,15.882562106862235,0,0,0.34729834652564257,Bar
2,0,0,0.0,0.4785401278743504,0.12093405084922898,163.10086914259463,0,0,1.0,Scatter
1,3,0,14.220364036274095,0.6815667232989494,0.2183694112658955,48.04915650309379,0,0,0.257988115484068,Heatmap
3,0,1,2.7073571210453062,0.10516145997396038,0.06572910298631748,75.51729233479696,0,0,0.7284876899634114,Line
1,0,0,0.0,0.002711029644891583,0.1778340698305375,7.49565692743851,0,0,1.0,KPI
3,0,2,4.12062635039186,0.853066027320345,0.13587586476617025,144.8008550325918,0,0,0.6095864505226041,Line
3,0,2,0.0,0.36730619158411065,0.1636524436081477,125.4262575996064,0,0,0.6197728080355108,Area
1,0,0,0.0,0.07240805808693779,0.11673263970649993,359.26224414867806,0,0,1.0,Histograma
2,4,1,23.628538211513863,0.0,0.1310272561620322,22.991132564226042,0,0,0.33639458820743695,Table
1,0,1,4.413711782569782,0.5001275423024009,0.042567906531117,184.7402080794669,1,0,0.4653330933059185,Line
2,0,0,0.0,0.7569148265340849,0.05658442147887744,228.8850010297459,0,0,1.0,Scatter
